Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Senegal,SEN,Income share held by second 20%,SI.DST.02ND.20,..,..,..,..,..,..,..,10.32,..,..,..,..
Senegal,SEN,Income share held by third 20%,SI.DST.03RD.20,..,..,..,..,..,..,..,15.01,..,..,..,..
Senegal,SEN,"Industry, value added (current US$)",NV.IND.TOTL.CD,1139051505,957573386.3,1934325650,2347666741,2692660793,2629125553,2649834027,3123301862,2980778675,2881950693,3017862156,..
Senegal,SEN,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1219000000,1519000000,3670993000,4871392000,6527603000,4712899000,4782240000,5908917000,6434216000,6659360000,6639239227,..
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2386467,3109269,3604595,3715665,3832771,3950786,4066078,4177435,4286188,4394334,4504962,..
"Congo, Rep.",COG,Surface area (sq. km),AG.SRF.TOTL.K2,342000,342000,342000,342000,342000,342000,342000,342000,342000,342000,342000,..
"Congo, Rep.",COG,Population density (people per sq. km of land area),EN.POP.DNST,6.988190337,9.104740849,10.55518302,10.8804246,11.22334114,11.56891947,11.90652416,12.23260615,12.55106296,12.86774231,13.1916896,..
"Congo, Rep.",COG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2184433376,1766723650,4416133683,5241184796,7177055317,7806219630,9071294889,9315549895,10773535064,11527753410,12217948048,..
"Congo, Rep.",COG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,920,570,1230,1410,1870,1980,2230,2230,2510,2620,2710,..
"Congo, Rep.",COG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,6732372663,8094117758,11354281348,11949632455,13826227179,14730572381,16751985008,17474369905,19161415888,20474844808,23347330608,..
"Congo, Rep.",COG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2820,2600,3150,3220,3610,3730,4120,4180,4470,4660,5180,..
"Congo, Rep.",COG,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,5.61,..,..,..,..
"Congo, Rep.",COG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.347,5.134,5.114,5.109,5.101,5.089,5.072,5.046,5.012,4.969,..,..
"Congo, Rep.",COG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,131.8098,135.5728,130.7812,129.179,128.4348,127.6906,126.9464,126.2022,125.458,122.346,119.234,..
"Congo, Rep.",COG,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,44.7,..,..,..
"Congo, Rep.",COG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,92.5,..,..,..
"Congo, Rep.",COG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,93.6,121.6,87.4,79.9,72.6,66.1,60.6,56.1,52.6,49.6,47.1,45
"Congo, Rep.",COG,"School enrollment, primary (% gross)",SE.PRM.ENRR,126.11129,87.76525879,110.3239822,107.6147079,105.2289429,109.0378494,111.1690369,111.6498108,109.4158096,..,..,..
"Congo, Rep.",COG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,48.85972,..,..,..,..,..,..,..,53.66316986,..,..,..
"Congo, Rep.",COG,Forest area (sq. km),AG.LND.FRST.K2,227263,225563,224590,224470,224350,224230,224110,223990,223870,..,..,..
"Congo, Rep.",COG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,5.384076735,9.369006122,9.682038971,9.682038971,9.682038971,9.682038971,30.43890498,..,30.44454687,..,..,..
"Congo, Rep.",COG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,0.020720721,..,..
"Congo, Rep.",COG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,325.025236,261.8535096,321.4971446,327.3435576,331.0573473,361.4017565,375.2562051,401.3915237,399.8240394,..,..,..
"Congo, Rep.",COG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.497852264,0.33730179,0.31028035,0.32666481,0.34155941,0.431598927,0.473472226,0.538098379,..,..,..,..
"Congo, Rep.",COG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,171.8020823,96.1640823,130.666552,133.2197601,150.5438233,151.8685143,147.5623439,173.5514736,181.7465776,..,..,..
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2798746051,3219910666,7731261311,8394688284,11859014004,9593536531,12007880590,14425607224,13677930124,14085852120,14135462556,..
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.000003567,7.575980392,6.235997013,-1.58222275,5.572264173,7.468878032,8.751655799,3.42062127,3.799995854,3.440705249,6.546200012,..
"Congo, Rep.",COG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-1.029068272,47.04008308,18.51937308,1.122452918,25.02764638,-20.62722032,20.72202923,10.67033323,-1.169961602,-3.658238264,-5.741967096,..
"Congo, Rep.",COG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,12.86089239,5.304252999,3.960322565,4.327298473,3.676951204,4.505897967,3.830400599,3.383117567,3.925776839,4.362162144,4.846600174,..
"Congo, Rep.",COG,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,40.64304462,72.15267176,75.50091525,73.24084127,77.41366144,71.11694614,75.37719734,76.6256379,74.76768991,72.01589731,69.3686887,..
"Congo, Rep.",COG,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,46.49606299,22.54307525,20.53876218,22.43186026,18.90938735,24.3771559,20.79240206,19.99124453,21.30653325,23.62194054,25.78471112,..
"Congo, Rep.",COG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,51.77735958,80.29714722,84.15967781,78.52948416,75.15148738,70.41798479,85.11967127,87.28304928,83.77514629,76.53245476,80.09253178,..
"Congo, Rep.",COG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,19.04199475,43.61273719,65.61996668,53.52311323,47.00248223,50.2054361,54.69792507,57.83572795,60.32926673,66.07197804,70.46126605,..
"Congo, Rep.",COG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.90551181,22.6259542,21.63245666,21.81255483,18.30297919,22.51301909,20.5231699,25.2725018,25.99644792,30.94451685,33.75487039,..
"Congo, Rep.",COG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,45.66120813,40.60422716,48.22447714,..,..,..,..,..,..,..
"Congo, Rep.",COG,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,..,18.65450453,11.55773949,27.91616258,..,..,..,..,..,..,..
"Congo, Rep.",COG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,29.14173228,8.650905125,-8.279028348,-6.850801973,-15.24599589,-14.36115048,-14.34159129,-16.13429201,-8.933053261,-7.23598008,0.816923311,..
"Congo, Rep.",COG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,5.790827685,6.602597478,5.946111597,..,..,..,..,..,..,..
"Congo, Rep.",COG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,1.637114728,2.002214408,1.751614469,..,1.81872995,..,..,2.605858134,4.986704906,..
"Congo, Rep.",COG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,2.239137305,25.16003031,34.25590964,46.61451448,73.79715284,90.44274713,91.93909914,98.75682808,104.7695043,108.1495742,..
"Congo, Rep.",COG,Internet users (per 100 people),IT.NET.USER.P2,0,0.026354732,2.007990079,2.759704374,4.287509903,4.5,5,5.6,6.106695024,6.6,7.11,..
"Congo, Rep.",COG,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,51.11111111,52.22222222,48.88888889,54.44444444,54.44444444,50,50,52.22222222,47.77777778,..
"Congo, Rep.",COG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,57.23991999,91.74167567,104.645551,97.26388549,95.91527589,93.81316234,111.5933815,116.8584435,113.613831,107.4827926,104.8002493,..
"Congo, Rep.",COG,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,63.24786325,100,179.5212934,181.8671959,221.5676771,155.614999,184.1033205,220.4681432,221.6124894,226.8221106,..,..
"Congo, Rep.",COG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4902778000,4865132000,6675063000,5280359000,5488230000,4938930000,2406095000,2638243000,2829320000,3451611000,..,..
"Congo, Rep.",COG,Net migration,SM.POP.NETM,..,..,..,49872,..,..,..,..,-45363,..,..,..
"Congo, Rep.",COG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4376768.112,10352872.85,13195889.3,14814296.04,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,22551558.22,165904404.7,1487693084,2638405260,2525652907,1861554557,2210884010,3055952325,2757934448,2038296494,..,..
"Congo, Rep.",COG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,217160000,32040000,258300000,118710000,485000000,283280000,1311500000,259790000,138600000,150420000,..,..
"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,24.38774,20.9,..,..,..,..,37.1,..,41.6,..,..,..
"Congo, Rep.",COG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2.369785,7.9,..,..,..,..,9.4,..,11.7,..,..,..
"Congo, Rep.",COG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,42.90059091,30.04839424,..,..,..,..,53.21316926,..,58.9,..,..,..
"Congo, Rep.",COG,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,837567050.5,-13115138.87,-655912781.1,447406094.6,990400792.6,1303378395,818997165.8,612390090.2,1316260147,2271702774,..,..
"Congo, Rep.",COG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,350.9652765,-4.218077907,-181.9657357,120.4107729,258.4033308,329.9035673,201.4219023,146.5947621,307.0934236,516.9617908,..,..
"Congo, Rep.",COG,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,-486581765.1,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,603082949.9,634794202.1,1522866294,1685622392,2353409142,1933460283,2390678278,2846637639,2739469706,2815282673,..,..
"Congo, Rep.",COG,Age dependency ratio (% of working-age population),SP.POP.DPND,90.11068235,82.85547434,83.91710402,84.02142884,84.13425068,84.19510166,84.16292626,84.84945432,85.40006116,85.81046997,86.07687167,..
"Congo, Rep.",COG,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Agricultural land (sq. km),AG.LND.AGRI.K2,105210,105400,105450,105480,105500,105600,105600,105600,106000,..,..,..
"Congo, Rep.",COG,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.80819912,30.86383602,30.89311859,30.89311859,30.89311859,30.93118594,30.96925329,31.02781845,31.03953148,..,..,..
"Congo, Rep.",COG,"Agriculture, value added (current US$)",NV.AGR.TOTL.CD,359943717.8,170792208.1,306182886.2,363263217.9,436050158.2,432274967.5,459949930,488035252.2,536965012.8,614447708.9,685089352.9,..
"Congo, Rep.",COG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,0.617036356,0.690596284,1.160349087,1.428972319,2.020613665,2.501476225,2.920532757,3.920715208,..,..
"Congo, Rep.",COG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,1646,..,..,..,..,1646,..,1646,..
"Congo, Rep.",COG,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..,..,7.3,..,..,..
"Congo, Rep.",COG,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.296,39.179,39.23,39.15,39.034,38.877,38.662,38.373,38.009,37.576,..,..
"Congo, Rep.",COG,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,31.5,..,..,..
"Congo, Rep.",COG,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,61.14222432,72.16734036,59.29058296,58.22655449,57.55134305,52.71487112,50.77364907,47.47126498,47.67998992,..,..,..
"Congo, Rep.",COG,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,-90564000,0,0,-1358000,1617000,-33897000,-10516000,89446000,190474000,91703000,..,..
"Congo, Rep.",COG,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,0.664500691,1.473272072,1.785152442,1.818692042,2.188998137,2.665507453,2.840518161,3.560649526,..,..
"Congo, Rep.",COG,Compensation of employees (current LCU),GC.XPN.COMP.CN,..,..,1.437E+11,1.68049E+11,2.47727E+11,..,..,..,..,..,..,..
"Congo, Rep.",COG,Consumer price index (2010 = 100),FP.CPI.TOTL,35.09799715,70.30705946,82.08559021,84.2661227,90.44640692,95.23945137,100,101.3257577,105.2674789,111.5508198,111.636893,..
"Congo, Rep.",COG,Cost to export (US$ per container),IC.EXP.COST.CD,..,..,2201,2201,2490,2490,3818,3818,3818,3795,3795,..
"Congo, Rep.",COG,Cost to import (US$ per container),IC.IMP.COST.CD,..,..,2201,2201,2959,2959,7709,7709,7709,7590,7590,..
"Congo, Rep.",COG,Coverage (%) - All Labor Market,per_lm_alllm.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,65.55,86.18,104.16,106.92,112.14,114.77,112.87,114.48,122.51,127.16,..,..
"Congo, Rep.",COG,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,1.605402434,-25.98119045,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Deposit interest rate (%),FR.INR.DPST,7.75,5,4.333333333,4.25,3.75,3.25,3.25,3.25,3.25,3.208333333,2.6,..
"Congo, Rep.",COG,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Employment in industry (% of total employment),SL.IND.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Employment in services, female (% of female employment)",SL.SRV.EMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,20.22888735,21.16652936,16.26508296,..,..,..,..,..,..,..
"Congo, Rep.",COG,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,1212772339,1631104790,2899080896,3290210423,3523964201,3471902968,4033502122,3821299100,3689517264,4097081880,4423091538,..
"Congo, Rep.",COG,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,3.91357E+11,5.26351E+11,9.35521E+11,1.06174E+12,1.13717E+12,1.12037E+12,1.30159E+12,1.23312E+12,1.19059E+12,1.32211E+12,1.42731E+12,..
"Congo, Rep.",COG,Final consumption expenditure (current US$),NE.CON.TOTL.CD,1437411437,1129305865,3119990417,4464385408,6350266676,5494643578,5890475898,6531940466,6915243120,8253605956,8002631531,..
"Congo, Rep.",COG,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,3.91357E+11,8.04039E+11,1.63141E+12,2.13963E+12,2.84368E+12,2.5945E+12,2.91742E+12,3.0822E+12,3.53042E+12,4.07761E+12,3.95662E+12,..
"Congo, Rep.",COG,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,1437411437,1310169922,4625446045,4464385408,6350266676,5494643578,5890475898,6531940466,6915243120,8253605956,8002631531,..
"Congo, Rep.",COG,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,..,..,0.364611515,0.398823809,0.432491682,0.482828014,0.146859655,0.209504429,0.147893631,..,..
"Congo, Rep.",COG,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,5.630353911,8.152372495,8.758599288,7.023644491,5.739090617,6.074243296,6.854127883,..,..
"Congo, Rep.",COG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.805773651,5.152453653,19.24256631,31.42946076,21.29732629,19.40425776,18.41194201,21.18421969,20.16339039,14.47052317,..,..
"Congo, Rep.",COG,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,-1487693084,-2638405260,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3397.581251,3684.100059,4770.057868,4675.456678,4879.038532,5125.450582,5482.111355,5632.435875,5800.420562,5939.537002,6263.00917,..
"Congo, Rep.",COG,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,547261366.9,372481513.1,1076899333,1424676193,1416910430,1173477502,1253641901,1440662934,2003811355,1908752328,2235976302,..
"Congo, Rep.",COG,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,40.17,..,..,..,..
"Congo, Rep.",COG,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,7.62E+11,1.11556E+12,1.4622E+12,1.74681E+12,1.96641E+12,1.84473E+12,2.2715E+12,2.34968E+12,2.15912E+12,2.15131E+12,2.28388E+12,..
"Congo, Rep.",COG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,48.64087664,59.31036423,40.17216779,46.81892576,46.45198434,42.72556778,50.9449161,54.71982313,49.44232748,41.40499357,43.38613611,..
"Congo, Rep.",COG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,31.77735958,30.55557773,5.876510752,15.15159464,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,38.27145251,43.24249013,8.898975422,22.02745812,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Household final consumption expenditure (current US$),NE.CON.PRVT.CD,890150069.8,756824352.2,2043091083,3039709215,4933356246,4321166076,4636833996,5091277532,4911431765,6344853628,5766655228,..
"Congo, Rep.",COG,"Household final consumption expenditure, etc. (current US$)",NE.CON.PETC.CD,890150069.8,937688409,3548546712,3039709215,4933356246,4321166076,4636833997,5091277532,4911431765,6344853628,5766655228,..
"Congo, Rep.",COG,Income share held by fourth 20%,SI.DST.04TH.20,..,..,..,..,..,..,..,22.74,..,..,..,..
"Congo, Rep.",COG,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,29.85,..,..,..,..
"Congo, Rep.",COG,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,45.88,..,..,..,..
"Congo, Rep.",COG,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,..,..,2.17,..,..,..,..
"Congo, Rep.",COG,Income share held by second 20%,SI.DST.02ND.20,..,..,..,..,..,..,..,10.29,..,..,..,..
"Congo, Rep.",COG,Income share held by third 20%,SI.DST.03RD.20,..,..,..,..,..,..,..,15.48,..,..,..,..
"Congo, Rep.",COG,"Industry, value added (current US$)",NV.IND.TOTL.CD,1137495606,2323251574,5837173050,6148340321,9180496952,6822630207,9051203849,11053713557,10226672381,10144052798,9805585017,..
"Congo, Rep.",COG,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,621000000,465000000,2012852000,2530000000,3050000000,2900000000,4000000000,5006506084,5485312236,6050117399,6200000000,..
Gabon,GAB,"Population, total",SP.POP.TOTL,952269,1231548,1408920,1440902,1473741,1507428,1541936,1577298,1613489,1650351,1687673,..
Gabon,GAB,Surface area (sq. km),AG.SRF.TOTL.K2,267670,267670,267670,267670,267670,267670,267670,267670,267670,267670,267670,..
Gabon,GAB,Population density (people per sq. km of land area),EN.POP.DNST,3.695692164,4.779555245,5.467924089,5.592044087,5.719490045,5.850227035,5.98415027,6.121387822,6.261842667,6.404901618,6.549745799,..
Gabon,GAB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,4576828990,3800818878,8098170761,9747852510,11328565202,12230383612,12970510424,13782765359,15517198035,16160031254,15950696790,..
Gabon,GAB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4810,3090,5750,6770,7690,8110,8410,8740,9620,9790,9450,..
Gabon,GAB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,10619013564,14494141165,18035726992,19717257420,19824192575,20545048406,21507152987,23138047393,24907777367,26358255235,28241200053,..
Gabon,GAB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11150,11770,12800,13680,13450,13630,13950,14670,15440,15970,16730,..
Gabon,GAB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.421,4.6,4.335,4.304,4.275,4.246,4.214,4.178,4.136,4.087,..,..
Gabon,GAB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,188.4658,147.5918,126.6878,123.745,121.2392,118.7334,116.2276,113.7218,111.216,106.708,102.2,..
Gabon,GAB,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,..,32.7,..,..,..,..,..,..,31.1,..,..,..
Gabon,GAB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,85.5,..,..,..,..,..,..,89.3,..,..,..
Gabon,GAB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,92.9,85.3,74.5,71.9,68.9,66.1,63.3,60.6,57.7,54.8,52.3,50.8
Gabon,GAB,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,164.8584442,..,..,..,..
Gabon,GAB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Forest area (sq. km),AG.LND.FRST.K2,220000,220000,220000,220000,220000,220000,220000,220000,220000,..,..,..
Gabon,GAB,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,4.861515481,5.872008599,14.58054548,14.58054548,14.58054548,14.58054548,19.14978369,..,19.14978369,..,..,..
Gabon,GAB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,0.084817073,..,..,..,..,..,0.084817073,..,..
Gabon,GAB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1240.621085,1194.130476,1263.524544,1281.681891,1289.600411,1324.567409,1370.617198,1380.061345,1371.065436,..,..,..
Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.086910316,0.854557841,1.478335179,1.381898977,1.39589453,1.423082894,1.455445622,1.418165749,..,..,..,..
Gabon,GAB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,916.7577649,877.7570992,958.1807342,997.9859838,1025.281919,997.0625463,1032.468274,1052.432705,1094.522491,..,..,..
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,5952293766,5067865503,10154041743,12438957208,15508576359,12152235489,14476054183,17830879880,17685007055,17205083304,17228443336,..
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.192229301,-1.882948327,-3.634637434,6.486620089,-3.030191697,-1.195859535,7.441453136,6.326495719,6.502586378,4.345852986,4.300001939,..
Gabon,GAB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,15.35815014,28.08932001,10.43132309,5.44279006,20.13326444,-16.37554754,16.29390537,10.37016326,0.756331995,-9.776501395,-3.919690467,..
Gabon,GAB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,7.324447735,6.213624522,4.935258807,4.957830803,4.229842032,5.008017436,3.99900581,3.40764469,3.172225917,3.329082353,3.631004931,..
Gabon,GAB,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,42.99642108,56.2551965,57.7297301,55.72607526,60.35208678,49.0571039,55.62876997,58.52560107,57.79696824,44.74849412,42.86778587,..
Gabon,GAB,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,49.67913119,37.53117898,37.3350111,39.31609394,35.41807119,45.93487866,40.37222422,38.06675424,39.03080585,51.92242353,53.5012092,..
Gabon,GAB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,46.03850426,69.03217671,61.60453968,58.52860459,61.36931947,51.00983441,57.53948899,59.14633219,61.95603874,56.54057647,50.9982625,..
Gabon,GAB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.85894113,32.66975223,28.16676988,26.60387458,26.79916058,30.6795659,29.40144835,28.32595735,28.7054824,36.53961176,35.30435548,..
Gabon,GAB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.67715661,21.90205643,21.63728736,24.87869405,25.026777,29.3154512,30.28589792,27.74965331,25.61346758,31.59429412,30.54575018,..
Gabon,GAB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,19.97445391,12.51865196,8.763848897,2.316450055,6.060947278,7.839171687,10.39634114,11.68169438,13.69406766,13.14870588,14.58806058,..
Gabon,GAB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,1.801452248,1.092392279,0.98967069,..,..,0.864755455,..,1.418812747,1.476470588,..,..
Gabon,GAB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,9.791705935,63.55598776,80.76618018,87.6694296,95.44779828,103.4556766,148.6936289,179.4714108,214.7500375,210.3671257,..
Gabon,GAB,Internet users (per 100 people),IT.NET.USER.P2,0,1.216140618,5.489200803,5.767004576,6.21,6.7,7.23,8,8.616714489,9.2,9.81,..
Gabon,GAB,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,40,40,36.66666667,41.11111111,40,43.33333333,36.66666667,42.22222222,42.22222222,..
Gabon,GAB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,52.45036826,70.0216444,70.66006997,68.06036759,78.20843589,64.65345415,80.60544574,75.32227849,75.14505343,77.9048364,70.06436835,..
Gabon,GAB,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,156.6037736,100,178.4522661,181.4385194,229.0380101,162.5929254,194.2304941,227.263303,228.3679168,226.2563955,..,..
Gabon,GAB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3982878000,3920116000,4203328000,4859772000,2152837000,2324465000,2523865000,2798393000,2869665000,4316202000,..,..
Gabon,GAB,Net migration,SM.POP.NETM,..,..,..,9566,..,..,..,..,5000,..,..,..
Gabon,GAB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,875882.3872,6050763.607,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,73457901.59,-42626420.42,267805315.6,269324270.3,773000000,573000000,499000000,696000000,696000000,856000000,..,..
